elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
25860,815825,80000,80000,0,0,0,0,0,1810354,80,815745,80,818,818,1634,561,1,1000,555,818,818,818,817,817,16,1,80000,80,80,80,3,1634,3,1634,80000,80,80000,80,1810354,80,18618573,0
25870,816061,80000,80000,0,0,0,0,0,1810354,80,815981,80,818,818,1634,798,1,1000,555,818,818,818,817,817,26,1,80000,80,80,80,3,1634,3,1634,80000,80,80000,80,1810354,80,18624024,0
25880,816413,80000,80000,0,0,0,0,0,1810354,80,816333,80,819,819,1635,1149,2,0,1039,819,819,819,817,817,2,1,80000,80,80,80,3,1635,3,1635,80000,80,80000,80,1810354,80,18632120,0
25890,816780,80000,80000,0,0,0,0,0,1810354,80,816700,80,819,819,1635,1516,2,0,1039,819,819,819,817,817,12,1,80000,80,80,80,3,1635,3,1635,80000,80,80000,80,1810354,80,18640538,0
25900,816969,80000,80000,0,0,0,0,0,1810354,80,816889,80,819,819,1636,706,1,1000,672,819,819,819,818,818,22,1,80000,80,80,80,3,1636,3,1636,80000,80,80000,80,1810354,80,18644908,0
25910,817324,80000,80000,0,0,0,0,0,1810354,80,817244,80,820,820,1637,1061,2,0,1038,820,820,820,818,818,0,1,80000,80,80,80,3,1637,3,1637,80000,80,80000,80,1810354,80,18653073,0
25920,817678,80000,80000,0,0,0,0,0,1810354,80,817598,80,820,820,1637,1415,2,0,1038,820,820,820,818,818,10,1,80000,80,80,80,3,1637,3,1637,80000,80,80000,80,1810354,80,18661215,0
25930,817858,80000,80000,0,0,0,0,0,1810354,80,817778,80,820,820,1638,596,1,1000,449,820,820,820,819,819,20,1,80000,80,80,80,3,1638,3,1638,80000,80,80000,80,1810354,80,18665378,0
25940,818220,80000,80000,0,0,0,0,0,1810354,80,818140,80,820,820,1638,958,1,1000,449,820,820,820,819,819,30,1,80000,80,80,80,3,1638,3,1638,80000,80,80000,80,1810354,80,18673704,0
25950,818558,80000,80000,0,0,0,0,0,1810354,80,818478,80,821,821,1639,1296,2,0,1074,821,821,821,819,819,6,1,80000,80,80,80,3,1639,3,1639,80000,80,80000,80,1810354,80,18681478,0
25960,818918,80000,80000,0,0,0,0,0,1810354,80,818838,80,821,821,1639,1656,2,0,1074,821,821,821,819,819,16,1,80000,80,80,80,3,1639,3,1639,80000,80,80000,80,1810354,80,18689758,0
25970,819099,80000,80000,0,0,0,0,0,1810354,80,819019,80,821,821,1640,838,1,1000,716,821,821,821,820,820,24,1,80000,80,80,80,3,1640,3,1640,80000,80,80000,80,1810354,80,18693944,0
25980,819468,80000,80000,0,0,0,0,0,1810354,80,819388,80,822,822,1641,1207,2,0,1072,822,822,822,820,820,2,1,80000,80,80,80,3,1641,3,1641,80000,80,80000,80,1810354,80,18702431,0
25990,819795,80000,80000,0,0,0,0,0,1810354,80,819715,80,822,822,1642,535,1,1000,531,822,822,822,821,821,12,1,80000,80,80,80,3,1642,3,1642,80000,80,80000,80,1810354,80,18709975,0
26000,820036,80000,80000,0,0,0,0,0,1810354,80,819956,80,822,822,1642,776,1,1000,531,822,822,822,821,821,22,1,80000,80,80,80,3,1642,3,1642,80000,80,80000,80,1810354,80,18715518,0
26010,820400,80000,80000,0,0,0,0,0,1810354,80,820320,80,823,823,1643,1140,2,0,1070,823,823,823,821,821,0,1,80000,80,80,80,3,1643,3,1643,80000,80,80000,80,1810354,80,18723913,0
26020,820751,80000,80000,0,0,0,0,0,1810354,80,820671,80,823,823,1643,1491,2,0,1070,823,823,823,821,821,12,1,80000,80,80,80,3,1643,3,1643,80000,80,80000,80,1810354,80,18731963,0
26031,821064,80000,80000,0,0,0,0,0,1810354,80,820984,80,823,823,1644,805,1,1000,800,823,823,823,822,822,20,1,80000,80,80,80,3,1644,3,1644,80000,80,80000,80,1810354,80,18739185,0
26040,821272,80000,80000,0,0,0,0,0,1810354,80,821192,80,823,823,1644,1013,2,1000,800,823,824,823,822,822,30,1,80000,80,80,80,3,1644,3,1644,80000,80,80000,80,1810354,80,18743992,0
26050,821647,80000,80000,0,0,0,0,0,1810354,80,821567,80,824,824,1645,1388,2,0,1068,824,824,824,822,822,8,1,80000,80,80,80,3,1645,3,1645,80000,80,80000,80,1810354,80,18752594,0
26060,821886,80000,80000,0,0,0,0,0,1810354,80,821806,80,824,824,1646,628,1,1000,622,824,824,824,823,823,18,1,80000,80,80,80,3,1646,3,1646,80000,80,80000,80,1810354,80,18758114,0
26070,822211,80000,80000,0,0,0,0,0,1810354,80,822131,80,824,824,1646,953,1,1000,622,824,824,824,823,823,28,1,80000,80,80,80,3,1646,3,1646,80000,80,80000,80,1810354,80,18765589,0
26080,822572,80000,80000,0,0,0,0,0,1810354,80,822492,80,825,825,1647,1314,2,0,1069,825,825,825,823,823,6,1,80000,80,80,80,3,1647,3,1647,80000,80,80000,80,1810354,80,18773892,0
26090,822892,80000,80000,0,0,0,0,0,1810354,80,822812,80,825,825,1648,635,1,1000,630,825,825,825,824,824,16,1,80000,80,80,80,3,1648,3,1648,80000,80,80000,80,1810354,80,18781275,0
26100,823119,80000,80000,0,0,0,0,0,1810354,80,823039,80,825,825,1648,862,1,1000,630,825,825,825,824,824,26,1,80000,80,80,80,3,1648,3,1648,80000,80,80000,80,1810354,80,18786496,0
26111,823371,80000,80000,0,0,0,0,0,1810354,80,823291,80,826,826,1649,1114,2,0,1030,826,826,826,824,824,2,1,80000,80,80,80,3,1649,3,1649,80000,80,80000,80,1810354,80,18792292,0
26120,823688,80000,80000,0,0,0,0,0,1810354,80,823608,80,826,826,1649,1431,2,0,1030,826,826,826,824,824,10,1,80000,80,80,80,3,1649,3,1649,80000,80,80000,80,1810354,80,18799583,0
26130,823873,80000,80000,0,0,0,0,0,1810354,80,823793,80,826,826,1650,617,1,1000,452,826,826,826,825,825,20,1,80000,80,80,80,3,1650,3,1650,80000,80,80000,80,1810354,80,18803861,0
26140,824239,80000,80000,0,0,0,0,0,1810354,80,824159,80,826,826,1650,983,1,1000,452,826,826,826,825,825,30,1,80000,80,80,80,3,1650,3,1650,80000,80,80000,80,1810354,80,18812279,0
26150,824602,80000,80000,0,0,0,0,0,1810354,80,824522,80,827,827,1651,1346,2,0,1065,827,827,827,825,825,6,1,80000,80,80,80,3,1651,3,1651,80000,80,80000,80,1810354,80,18820628,0
26160,824966,80000,80000,0,0,0,0,0,1810354,80,824886,80,827,827,1651,1710,2,0,1065,827,827,827,825,825,16,1,80000,80,80,80,3,1651,3,1651,80000,80,80000,80,1810354,80,18829000,0
26170,825159,80000,80000,0,0,0,0,0,1810354,80,825079,80,827,827,1652,904,1,1000,722,827,827,827,826,826,26,1,80000,80,80,80,3,1652,3,1652,80000,80,80000,80,1810354,80,18833485,0
26180,825505,80000,80000,0,0,0,0,0,1810354,80,825425,80,828,828,1653,1250,2,0,1067,828,828,828,826,826,4,1,80000,80,80,80,3,1653,3,1653,80000,80,80000,80,1810354,80,18841466,0
26190,825765,80000,80000,0,0,0,0,0,1810354,80,825685,80,828,828,1654,511,1,1000,506,828,828,828,827,827,14,1,80000,80,80,80,3,1654,3,1654,80000,80,80000,80,1810354,80,18847423,0
26200,826008,80000,80000,0,0,0,0,0,1810354,80,825928,80,828,828,1654,754,1,1000,506,828,828,828,827,827,24,1,80000,80,80,80,3,1654,3,1654,80000,80,80000,80,1810354,80,18853012,0
26210,826363,80000,80000,0,0,0,0,0,1810354,80,826283,80,829,829,1655,1109,2,0,1021,829,829,829,827,827,2,1,80000,80,80,80,3,1655,3,1655,80000,80,80000,80,1810354,80,18861177,0
26220,826722,80000,80000,0,0,0,0,0,1810354,80,826642,80,829,829,1655,1468,2,0,1021,829,829,829,827,827,12,1,80000,80,80,80,3,1655,3,1655,80000,80,80000,80,1810354,80,18869434,0
26230,827036,80000,80000,0,0,0,0,0,1810354,80,826956,80,829,829,1656,783,1,1000,778,829,829,829,828,828,22,1,80000,80,80,80,3,1656,3,1656,80000,80,80000,80,1810354,80,18876679,0
26240,827280,80000,80000,0,0,0,0,0,1810354,80,827200,80,829,829,1656,1027,2,1000,778,829,830,829,828,828,32,1,80000,80,80,80,3,1656,3,1656,80000,80,80000,80,1810354,80,18882291,0
26250,827637,80000,80000,0,0,0,0,0,1810354,80,827557,80,830,830,1657,1384,2,0,1171,830,830,830,828,828,6,1,80000,80,80,80,3,1657,3,1657,80000,80,80000,80,1810354,80,18890548,0
26260,827820,80000,80000,0,0,0,0,0,1810354,80,827740,80,830,830,1658,568,1,1000,541,830,830,830,829,829,16,1,80000,80,80,80,3,1658,3,1658,80000,80,80000,80,1810354,80,18894734,0
26270,828180,80000,80000,0,0,0,0,0,1810354,80,828100,80,830,830,1658,928,1,1000,541,830,830,830,829,829,26,1,80000,80,80,80,3,1658,3,1658,80000,80,80000,80,1810354,80,18903014,0
26280,828505,80000,80000,0,0,0,0,0,1810354,80,828425,80,831,831,1659,1253,2,0,1056,831,831,831,829,829,4,1,80000,80,80,80,3,1659,3,1659,80000,80,80000,80,1810354,80,18910512,0
26290,828859,80000,80000,0,0,0,0,0,1810354,80,828779,80,831,831,1659,1607,2,0,1056,831,831,831,829,829,14,1,80000,80,80,80,3,1659,3,1659,80000,80,80000,80,1810354,80,18918631,0
26300,829047,80000,80000,0,0,0,0,0,1810354,80,828967,80,831,831,1660,796,1,1000,767,831,831,831,830,830,24,1,80000,80,80,80,3,1660,3,1660,80000,80,80000,80,1810354,80,18922978,0
26310,829403,80000,80000,0,0,0,0,0,1810354,80,829323,80,832,832,1661,1152,2,0,1013,832,832,832,830,830,2,1,80000,80,80,80,3,1661,3,1661,80000,80,80000,80,1810354,80,18931166,0
26320,829752,80000,80000,0,0,0,0,0,1810354,80,829672,80,832,832,1661,1501,2,0,1013,832,832,832,830,830,12,1,80000,80,80,80,3,1661,3,1661,80000,80,80000,80,1810354,80,18939193,0
26330,829939,80000,80000,0,0,0,0,0,1810354,80,829859,80,832,832,1662,689,1,1000,547,832,832,832,831,831,23,1,80000,80,80,80,3,1662,3,1662,80000,80,80000,80,1810354,80,18943517,0
26340,830299,80000,80000,0,0,0,0,0,1810354,80,830219,80,833,833,1663,1049,2,0,1011,833,833,833,831,831,0,1,80000,80,80,80,3,1663,3,1663,80000,80,80000,80,1810354,80,18951820,0
26350,830683,80000,80000,0,0,0,0,0,1810354,80,830603,80,833,833,1663,1433,2,0,1011,833,833,833,831,831,10,1,80000,80,80,80,3,1663,3,1663,80000,80,80000,80,1810354,80,18960629,0
26360,831002,80000,80000,0,0,0,0,0,1810354,80,830922,80,833,833,1663,1752,2,0,1011,833,833,833,831,831,20,1,80000,80,80,80,3,1663,3,1663,80000,80,80000,80,1810354,80,18967989,0
26370,831198,80000,80000,0,0,0,0,0,1810354,80,831118,80,833,833,1664,949,1,1000,798,833,833,833,832,832,30,1,80000,80,80,80,3,1664,3,1664,80000,80,80000,80,1810354,80,18972497,0
26380,831559,80000,80000,0,0,0,0,0,1810354,80,831479,80,834,834,1665,1310,2,0,1068,834,834,834,832,832,6,1,80000,80,80,80,3,1665,3,1665,80000,80,80000,80,1810354,80,18980800,0
26390,831827,80000,80000,0,0,0,0,0,1810354,80,831747,80,834,834,1666,579,1,1000,577,834,834,834,833,833,15,1,80000,80,80,80,3,1666,3,1666,80000,80,80000,80,1810354,80,18986987,0
26400,832103,80000,80000,0,0,0,0,0,1810354,80,832023,80,834,834,1666,855,1,1000,577,834,834,834,833,833,25,1,80000,80,80,80,3,1666,3,1666,80000,80,80000,80,1810354,80,18993358,0
26410,832359,80000,80000,0,0,0,0,0,1810354,80,832279,80,835,835,1667,1111,2,0,1008,835,835,835,833,833,2,1,80000,80,80,80,3,1667,3,1667,80000,80,80000,80,1810354,80,18999223,0
26420,832719,80000,80000,0,0,0,0,0,1810354,80,832639,80,835,835,1667,1471,2,0,1008,835,835,835,833,833,12,1,80000,80,80,80,3,1667,3,1667,80000,80,80000,80,1810354,80,19007503,0
26431,832938,80000,80000,0,0,0,0,0,1810354,80,832858,80,835,835,1668,691,1,1000,673,835,835,835,834,834,22,1,80000,80,80,80,3,1668,3,1668,80000,80,80000,80,1810354,80,19012563,0
26440,833191,80000,80000,0,0,0,0,0,1810354,80,833111,80,835,835,1668,944,1,1000,673,835,835,835,834,834,30,1,80000,80,80,80,3,1668,3,1668,80000,80,80000,80,1810354,80,19018382,0
26450,833556,80000,80000,0,0,0,0,0,1810354,80,833476,80,836,836,1669,1309,2,0,1018,836,836,836,834,834,8,1,80000,80,80,80,3,1669,3,1669,80000,80,80000,80,1810354,80,19026823,0
26460,833744,80000,80000,0,0,0,0,0,1810354,80,833664,80,836,836,1670,498,1,1000,477,836,836,836,835,835,16,1,80000,80,80,80,3,1670,3,1670,80000,80,80000,80,1810354,80,19031124,0
26470,834111,80000,80000,0,0,0,0,0,1810354,80,834031,80,836,836,1670,865,1,1000,477,836,836,836,835,835,26,1,80000,80,80,80,3,1670,3,1670,80000,80,80000,80,1810354,80,19039588,0
26480,834460,80000,80000,0,0,0,0,0,1810354,80,834380,80,837,837,1671,1214,2,0,1021,837,837,837,835,835,4,1,80000,80,80,80,3,1671,3,1671,80000,80,80000,80,1810354,80,19047592,0
26490,834811,80000,80000,0,0,0,0,0,1810354,80,834731,80,837,837,1671,1565,2,0,1021,837,837,837,835,835,14,1,80000,80,80,80,3,1671,3,1671,80000,80,80000,80,1810354,80,19055665,0
26500,835020,80000,80000,0,0,0,0,0,1810354,80,834940,80,837,837,1672,775,1,1000,726,837,837,837,836,836,24,1,80000,80,80,80,3,1672,3,1672,80000,80,80000,80,1810354,80,19060495,0
26510,835377,80000,80000,0,0,0,0,0,1810354,80,835297,80,838,838,1673,1132,2,0,1058,838,838,838,836,836,0,1,80000,80,80,80,3,1673,3,1673,80000,80,80000,80,1810354,80,19068706,0
26520,835697,80000,80000,0,0,0,0,0,1810354,80,835617,80,838,838,1673,1452,2,0,1058,838,838,838,836,836,10,1,80000,80,80,80,3,1673,3,1673,80000,80,80000,80,1810354,80,19076066,0
26530,835878,80000,80000,0,0,0,0,0,1810354,80,835798,80,838,838,1674,634,1,1000,505,838,838,838,837,837,20,1,80000,80,80,80,3,1674,3,1674,80000,80,80000,80,1810354,80,19080275,0
26540,836233,80000,80000,0,0,0,0,0,1810354,80,836153,80,838,838,1674,989,1,1000,505,838,838,838,837,837,31,1,80000,80,80,80,3,1674,3,1674,80000,80,80000,80,1810354,80,19088417,0
26550,836595,80000,80000,0,0,0,0,0,1810354,80,836515,80,839,839,1675,1351,2,0,1056,839,839,839,837,837,8,1,80000,80,80,80,3,1675,3,1675,80000,80,80000,80,1810354,80,19096743,0
26560,836958,80000,80000,0,0,0,0,0,1810354,80,836878,80,839,839,1675,1714,2,0,1056,839,839,839,837,837,18,1,80000,80,80,80,3,1675,3,1675,80000,80,80000,80,1810354,80,19105092,0
26570,837146,80000,80000,0,0,0,0,0,1810354,80,837066,80,839,839,1676,903,1,1000,738,839,839,839,838,838,28,1,80000,80,80,80,3,1676,3,1676,80000,80,80000,80,1810354,80,19109439,0
26580,837505,80000,80000,0,0,0,0,0,1810354,80,837425,80,840,840,1677,1262,2,0,1021,840,840,840,838,838,6,1,80000,80,80,80,3,1677,3,1677,80000,80,80000,80,1810354,80,19117696,0
26590,837803,80000,80000,0,0,0,0,0,1810354,80,837723,80,840,840,1678,561,1,1000,550,840,840,840,839,839,15,1,80000,80,80,80,3,1678,3,1678,80000,80,80000,80,1810354,80,19124573,0
26600,838013,80000,80000,0,0,0,0,0,1810354,80,837933,80,840,840,1678,771,1,1000,550,840,840,840,839,839,24,1,80000,80,80,80,3,1678,3,1678,80000,80,80000,80,1810354,80,19129426,0
26610,838369,80000,80000,0,0,0,0,0,1810354,80,838289,80,841,841,1679,1127,2,0,1006,841,841,841,839,839,2,1,80000,80,80,80,3,1679,3,1679,80000,80,80000,80,1810354,80,19137591,0
26620,838717,80000,80000,0,0,0,0,0,1810354,80,838637,80,841,841,1679,1475,2,0,1006,841,841,841,839,839,12,1,80000,80,80,80,3,1679,3,1679,80000,80,80000,80,1810354,80,19145595,0
26630,839028,80000,80000,0,0,0,0,0,1810354,80,838948,80,841,841,1680,787,1,1000,781,841,841,841,840,840,22,1,80000,80,80,80,3,1680,3,1680,80000,80,80000,80,1810354,80,19152771,0
26640,839269,80000,80000,0,0,0,0,0,1810354,80,839189,80,841,841,1680,1028,2,1000,781,841,842,841,840,840,32,1,80000,80,80,80,3,1680,3,1680,80000,80,80000,80,1810354,80,19158314,0
26650,839597,80000,80000,0,0,0,0,0,1810354,80,839517,80,842,842,1681,1356,2,0,1041,842,842,842,840,840,8,1,80000,80,80,80,3,1681,3,1681,80000,80,80000,80,1810354,80,19165858,0
26660,839790,80000,80000,0,0,0,0,0,1810354,80,839710,80,842,842,1682,550,1,1000,546,842,842,842,841,841,18,1,80000,80,80,80,3,1682,3,1682,80000,80,80000,80,1810354,80,19170320,0
26670,840146,80000,80000,0,0,0,0,0,1810354,80,840066,80,842,842,1682,906,1,1000,546,842,842,842,841,841,28,1,80000,80,80,80,3,1682,3,1682,80000,80,80000,80,1810354,80,19178508,0
26680,840509,80000,80000,0,0,0,0,0,1810354,80,840429,80,843,843,1683,1269,2,0,1038,843,843,843,841,841,6,1,80000,80,80,80,3,1683,3,1683,80000,80,80000,80,1810354,80,19186857,0
26690,840856,80000,80000,0,0,0,0,0,1810354,80,840776,80,843,843,1683,1616,2,0,1038,843,843,843,841,841,16,1,80000,80,80,80,3,1683,3,1683,80000,80,80000,80,1810354,80,19194838,0
26700,841039,80000,80000,0,0,0,0,0,1810354,80,840959,80,843,843,1684,800,1,1000,783,843,843,843,842,842,26,1,80000,80,80,80,3,1684,3,1684,80000,80,80000,80,1810354,80,19199070,0
26710,841296,80000,80000,0,0,0,0,0,1810354,80,841216,80,844,844,1685,1057,2,0,1023,844,844,844,842,842,0,1,80000,80,80,80,3,1685,3,1685,80000,80,80000,80,1810354,80,19204981,0
26720,841617,80000,80000,0,0,0,0,0,1810354,80,841537,80,844,844,1685,1378,2,0,1023,844,844,844,842,842,10,1,80000,80,80,80,3,1685,3,1685,80000,80,80000,80,1810354,80,19212364,0
26730,841987,80000,80000,0,0,0,0,0,1810354,80,841907,80,844,844,1685,1748,2,0,1023,844,844,844,842,842,20,1,80000,80,80,80,3,1685,3,1685,80000,80,80000,80,1810354,80,19220874,0
26740,842174,80000,80000,0,0,0,0,0,1810354,80,842094,80,844,844,1686,936,1,1000,816,844,844,844,843,843,28,1,80000,80,80,80,3,1686,3,1686,80000,80,80000,80,1810354,80,19225198,0
26750,842525,80000,80000,0,0,0,0,0,1810354,80,842445,80,845,845,1687,1287,2,0,1025,845,845,845,843,843,6,1,80000,80,80,80,3,1687,3,1687,80000,80,80000,80,1810354,80,19233271,0
26760,842849,80000,80000,0,0,0,0,0,1810354,80,842769,80,845,845,1688,612,1,1000,601,845,845,845,844,844,16,1,80000,80,80,80,3,1688,3,1688,80000,80,80000,80,1810354,80,19240746,0
26770,843083,80000,80000,0,0,0,0,0,1810354,80,843003,80,845,845,1688,846,1,1000,601,845,845,845,844,844,26,1,80000,80,80,80,3,1688,3,1688,80000,80,80000,80,1810354,80,19246151,0
26780,843432,80000,80000,0,0,0,0,0,1810354,80,843352,80,846,846,1689,1195,2,0,1062,846,846,846,844,844,2,1,80000,80,80,80,3,1689,3,1689,80000,80,80000,80,1810354,80,19254155,0
26790,843796,80000,80000,0,0,0,0,0,1810354,80,843716,80,846,846,1689,1559,2,0,1062,846,846,846,844,844,12,1,80000,80,80,80,3,1689,3,1689,80000,80,80000,80,1810354,80,19262573,0
26800,843929,80000,80000,0,0,0,0,0,1810354,80,843849,80,846,846,1690,693,1,1000,611,846,846,846,845,845,22,1,80000,80,80,80,3,1690,3,1690,80000,80,80000,80,1810354,80,19265632,0
26810,844282,80000,80000,0,0,0,0,0,1810354,80,844202,80,847,847,1691,1046,2,0,1041,847,847,847,845,845,0,1,80000,80,80,80,3,1691,3,1691,80000,80,80000,80,1810354,80,19273728,0
26820,844630,80000,80000,0,0,0,0,0,1810354,80,844550,80,847,847,1691,1394,2,0,1041,847,847,847,845,845,10,1,80000,80,80,80,3,1691,3,1691,80000,80,80000,80,1810354,80,19281778,0
26830,844864,80000,80000,0,0,0,0,0,1810354,80,844784,80,847,847,1692,629,1,1000,622,847,847,847,846,846,20,1,80000,80,80,80,3,1692,3,1692,80000,80,80000,80,1810354,80,19287137,0
26840,845167,80000,80000,0,0,0,0,0,1810354,80,845087,80,847,847,1692,932,1,1000,622,847,847,847,846,846,30,1,80000,80,80,80,3,1692,3,1692,80000,80,80000,80,1810354,80,19294129,0
26850,845522,80000,80000,0,0,0,0,0,1810354,80,845442,80,848,848,1693,1288,2,0,1061,848,848,848,846,846,6,1,80000,80,80,80,3,1693,3,1693,80000,80,80000,80,1810354,80,19302294,0
26860,845712,80000,80000,0,0,0,0,0,1810354,80,845632,80,848,848,1694,478,1,1000,417,848,848,848,847,847,16,1,80000,80,80,80,3,1694,3,1694,80000,80,80000,80,1810354,80,19306687,0
26870,846079,80000,80000,0,0,0,0,0,1810354,80,845999,80,848,848,1694,845,1,1000,417,848,848,848,847,847,26,1,80000,80,80,80,3,1694,3,1694,80000,80,80000,80,1810354,80,19315128,0
26880,846405,80000,80000,0,0,0,0,0,1810354,80,846325,80,849,849,1695,1171,2,0,1057,849,849,849,847,847,2,1,80000,80,80,80,3,1695,3,1695,80000,80,80000,80,1810354,80,19322603,0
26890,846769,80000,80000,0,0,0,0,0,1810354,80,846689,80,849,849,1695,1535,2,0,1057,849,849,849,847,847,12,1,80000,80,80,80,3,1695,3,1695,80000,80,80000,80,1810354,80,19330975,0
26900,846969,80000,80000,0,0,0,0,0,1810354,80,846889,80,849,849,1696,736,1,1000,697,849,849,849,848,848,22,1,80000,80,80,80,3,1696,3,1696,80000,80,80000,80,1810354,80,19335598,0
26910,847319,80000,80000,0,0,0,0,0,1810354,80,847239,80,850,850,1697,1086,2,0,1031,850,850,850,848,848,0,1,80000,80,80,80,3,1697,3,1697,80000,80,80000,80,1810354,80,19343648,0
26920,847681,80000,80000,0,0,0,0,0,1810354,80,847601,80,850,850,1697,1448,2,0,1031,850,850,850,848,848,10,1,80000,80,80,80,3,1697,3,1697,80000,80,80000,80,1810354,80,19351997,0
26930,847865,80000,80000,0,0,0,0,0,1810354,80,847785,80,850,850,1698,633,1,1000,496,850,850,850,849,849,20,1,80000,80,80,80,3,1698,3,1698,80000,80,80000,80,1810354,80,19356229,0
26940,848221,80000,80000,0,0,0,0,0,1810354,80,848141,80,850,850,1698,989,1,1000,496,850,850,850,849,849,30,1,80000,80,80,80,3,1698,3,1698,80000,80,80000,80,1810354,80,19364440,0
26950,848580,80000,80000,0,0,0,0,0,1810354,80,848500,80,851,851,1699,1348,2,0,1106,851,851,851,849,849,6,1,80000,80,80,80,3,1699,3,1699,80000,80,80000,80,1810354,80,19372674,0
26960,848909,80000,80000,0,0,0,0,0,1810354,80,848829,80,851,851,1699,1677,2,0,1106,851,851,851,849,849,16,1,80000,80,80,80,3,1699,3,1699,80000,80,80000,80,1810354,80,19380241,0
26970,849094,80000,80000,0,0,0,0,0,1810354,80,849014,80,851,851,1700,863,1,1000,727,851,851,851,850,850,26,1,80000,80,80,80,3,1700,3,1700,80000,80,80000,80,1810354,80,19384519,0
26980,849450,80000,80000,0,0,0,0,0,1810354,80,849370,80,852,852,1701,1219,2,0,1061,852,852,852,850,850,4,1,80000,80,80,80,3,1701,3,1701,80000,80,80000,80,1810354,80,19392707,0
26990,849778,80000,80000,0,0,0,0,0,1810354,80,849698,80,852,852,1702,548,1,1000,541,852,852,852,851,851,14,1,80000,80,80,80,3,1702,3,1702,80000,80,80000,80,1810354,80,19400274,0
27000,850005,80000,80000,0,0,0,0,0,1810354,80,849925,80,852,852,1702,775,1,1000,541,852,852,852,851,851,24,1,80000,80,80,80,3,1702,3,1702,80000,80,80000,80,1810354,80,19405495,0
27010,850262,80000,80000,0,0,0,0,0,1810354,80,850182,80,853,853,1703,1032,2,0,1002,853,853,853,851,851,0,1,80000,80,80,80,3,1703,3,1703,80000,80,80000,80,1810354,80,19411406,0
27020,850614,80000,80000,0,0,0,0,0,1810354,80,850534,80,853,853,1703,1384,2,0,1002,853,853,853,851,851,10,1,80000,80,80,80,3,1703,3,1703,80000,80,80000,80,1810354,80,19419502,0
27031,850872,80000,80000,0,0,0,0,0,1810354,80,850792,80,853,853,1704,643,1,1000,635,853,853,853,852,852,20,1,80000,80,80,80,3,1704,3,1704,80000,80,80000,80,1810354,80,19425459,0
27040,851122,80000,80000,0,0,0,0,0,1810354,80,851042,80,853,853,1704,893,1,1000,635,853,853,853,852,852,28,1,80000,80,80,80,3,1704,3,1704,80000,80,80000,80,1810354,80,19431209,0
27050,851480,80000,80000,0,0,0,0,0,1810354,80,851400,80,854,854,1705,1251,2,0,1056,854,854,854,852,852,4,1,80000,80,80,80,3,1705,3,1705,80000,80,80000,80,1810354,80,19439443,0
27060,851668,80000,80000,0,0,0,0,0,1810354,80,851588,80,854,854,1706,440,1,1000,426,854,854,854,853,853,14,1,80000,80,80,80,3,1706,3,1706,80000,80,80000,80,1810354,80,19443790,0
27070,852029,80000,80000,0,0,0,0,0,1810354,80,851949,80,854,854,1706,801,1,1000,426,854,854,854,853,853,24,1,80000,80,80,80,3,1706,3,1706,80000,80,80000,80,1810354,80,19452116,0
27080,852390,80000,80000,0,0,0,0,0,1810354,80,852310,80,855,855,1707,1162,2,0,1039,855,855,855,853,853,2,1,80000,80,80,80,3,1707,3,1707,80000,80,80000,80,1810354,80,19460396,0
27090,852745,80000,80000,0,0,0,0,0,1810354,80,852665,80,855,855,1707,1517,2,0,1039,855,855,855,853,853,12,1,80000,80,80,80,3,1707,3,1707,80000,80,80000,80,1810354,80,19468561,0
27100,852930,80000,80000,0,0,0,0,0,1810354,80,852850,80,855,855,1708,703,1,1000,691,855,855,855,854,854,22,1,80000,80,80,80,3,1708,3,1708,80000,80,80000,80,1810354,80,19472839,0
27110,853246,80000,80000,0,0,0,0,0,1810354,80,853166,80,856,856,1709,1019,2,0,1013,856,856,856,854,854,0,1,80000,80,80,80,3,1709,3,1709,80000,80,80000,80,1810354,80,19480130,0
