elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
12890,409347,39000,39000,0,0,0,0,0,848707,39,409308,39,411,411,819,1716,2,0,1075,411,411,411,409,409,16,1,39000,39,39,39,9,819,9,819,39000,39,39000,39,848707,39,9261093,0
12900,409557,39000,39000,0,0,0,0,0,848707,39,409518,39,411,411,820,927,1,1000,718,411,411,411,410,410,26,1,39000,39,39,39,9,820,9,820,39000,39,39000,39,848707,39,9265946,0
12910,409824,39000,39000,0,0,0,0,0,848707,39,409785,39,412,412,821,1194,2,0,1001,412,412,412,410,410,4,1,39000,39,39,39,9,821,9,821,39000,39,39000,39,848707,39,9272087,0
12920,410213,39000,39000,0,0,0,0,0,848707,39,410174,39,412,412,821,1583,2,0,1001,412,412,412,410,410,14,1,39000,39,39,39,9,821,9,821,39000,39,39000,39,848707,39,9281034,0
12930,410571,39000,39000,0,0,0,0,0,848707,39,410532,39,412,412,822,942,1,1000,939,412,412,412,411,411,24,1,39000,39,39,39,9,822,9,822,39000,39,39000,39,848707,39,9289291,0
12940,410776,39000,39000,0,0,0,0,0,848707,39,410737,39,413,413,823,1147,2,0,1049,413,413,413,411,411,2,1,39000,39,39,39,9,823,9,823,39000,39,39000,39,848707,39,9294006,0
12950,411162,39000,39000,0,0,0,0,0,848707,39,411123,39,413,413,823,1533,2,0,1049,413,413,413,411,411,12,1,39000,39,39,39,9,823,9,823,39000,39,39000,39,848707,39,9302907,0
12960,411414,39000,39000,0,0,0,0,0,848707,39,411375,39,413,413,824,786,1,1000,780,413,413,413,412,412,22,1,39000,39,39,39,9,824,9,824,39000,39,39000,39,848707,39,9308703,0
12970,411755,39000,39000,0,0,0,0,0,848707,39,411716,39,414,414,825,1127,2,0,1032,414,414,414,412,412,2,1,39000,39,39,39,9,825,9,825,39000,39,39000,39,848707,39,9316546,0
12980,412148,39000,39000,0,0,0,0,0,848707,39,412109,39,414,414,825,1520,2,0,1032,414,414,414,412,412,12,1,39000,39,39,39,9,825,9,825,39000,39,39000,39,848707,39,9325585,0
12990,412326,39000,39000,0,0,0,0,0,848707,39,412287,39,414,414,826,699,1,1000,694,414,414,414,413,413,20,1,39000,39,39,39,9,826,9,826,39000,39,39000,39,848707,39,9329702,0
13000,412702,39000,39000,0,0,0,0,0,848707,39,412663,39,414,414,826,1075,2,1000,694,414,415,414,413,413,30,1,39000,39,39,39,9,826,9,826,39000,39,39000,39,848707,39,9338350,0
13010,413097,39000,39000,0,0,0,0,0,848707,39,413058,39,415,415,827,1470,2,0,1079,415,415,415,413,413,10,1,39000,39,39,39,9,827,9,827,39000,39,39000,39,848707,39,9347435,0
13020,413298,39000,39000,0,0,0,0,0,848707,39,413259,39,415,415,828,672,1,1000,565,415,415,415,414,414,20,1,39000,39,39,39,9,828,9,828,39000,39,39000,39,848707,39,9352081,0
13030,413686,39000,39000,0,0,0,0,0,848707,39,413647,39,415,415,828,1060,2,1000,565,415,416,415,414,414,28,1,39000,39,39,39,9,828,9,828,39000,39,39000,39,848707,39,9361005,0
13040,414081,39000,39000,0,0,0,0,0,848707,39,414042,39,416,416,829,1455,2,0,1061,416,416,416,414,414,10,1,39000,39,39,39,9,829,9,829,39000,39,39000,39,848707,39,9370090,0
13050,414468,39000,39000,0,0,0,0,0,848707,39,414429,39,416,416,829,1842,2,0,1061,416,416,416,414,414,20,1,39000,39,39,39,9,829,9,829,39000,39,39000,39,848707,39,9378991,0
13060,414634,39000,39000,0,0,0,0,0,848707,39,414595,39,416,416,830,1009,2,1000,947,416,417,416,415,415,28,1,39000,39,39,39,9,830,9,830,39000,39,39000,39,848707,39,9382832,0
13070,415026,39000,39000,0,0,0,0,0,848707,39,414987,39,417,417,831,1401,2,0,1031,417,417,417,415,415,8,1,39000,39,39,39,9,831,9,831,39000,39,39000,39,848707,39,9391871,0
13080,415227,39000,39000,0,0,0,0,0,848707,39,415188,39,417,417,832,603,1,1000,439,417,417,417,416,416,18,1,39000,39,39,39,9,832,9,832,39000,39,39000,39,848707,39,9396517,0
13090,415616,39000,39000,0,0,0,0,0,848707,39,415577,39,417,417,832,992,1,1000,439,417,417,417,416,416,28,1,39000,39,39,39,9,832,9,832,39000,39,39000,39,848707,39,9405441,0
13100,416000,39000,39000,0,0,0,0,0,848707,39,415961,39,418,418,833,1376,2,0,1097,418,418,418,416,416,6,1,39000,39,39,39,9,833,9,833,39000,39,39000,39,848707,39,9414273,0
13110,416313,39000,39000,0,0,0,0,0,848707,39,416274,39,418,418,834,690,1,1000,680,418,418,418,417,417,16,1,39000,39,39,39,9,834,9,834,39000,39,39000,39,848707,39,9421495,0
13120,416555,39000,39000,0,0,0,0,0,848707,39,416516,39,418,418,834,932,1,1000,680,418,418,418,417,417,26,1,39000,39,39,39,9,834,9,834,39000,39,39000,39,848707,39,9427061,0
13130,416949,39000,39000,0,0,0,0,0,848707,39,416910,39,419,419,835,1326,2,0,1060,419,419,419,417,417,6,1,39000,39,39,39,9,835,9,835,39000,39,39000,39,848707,39,9436123,0
13140,417173,39000,39000,0,0,0,0,0,848707,39,417134,39,419,419,836,551,1,1000,546,419,419,419,418,418,16,1,39000,39,39,39,9,836,9,836,39000,39,39000,39,848707,39,9441298,0
13150,417533,39000,39000,0,0,0,0,0,848707,39,417494,39,419,419,836,911,1,1000,546,419,419,419,418,418,26,1,39000,39,39,39,9,836,9,836,39000,39,39000,39,848707,39,9449578,0
13160,417915,39000,39000,0,0,0,0,0,848707,39,417876,39,420,420,837,1293,2,0,1024,420,420,420,418,418,6,1,39000,39,39,39,9,837,9,837,39000,39,39000,39,848707,39,9458387,0
13170,418304,39000,39000,0,0,0,0,0,848707,39,418265,39,420,420,837,1682,2,0,1024,420,420,420,418,418,16,1,39000,39,39,39,9,837,9,837,39000,39,39000,39,848707,39,9467311,0
13180,418539,39000,39000,0,0,0,0,0,848707,39,418500,39,420,420,838,918,1,1000,907,420,420,420,419,419,26,1,39000,39,39,39,9,838,9,838,39000,39,39000,39,848707,39,9472739,0
13190,418855,39000,39000,0,0,0,0,0,848707,39,418816,39,421,421,839,1234,2,0,1066,421,421,421,419,419,4,1,39000,39,39,39,9,839,9,839,39000,39,39000,39,848707,39,9480007,0
13200,419058,39000,39000,0,0,0,0,0,848707,39,419019,39,421,421,840,438,1,1000,402,421,421,421,420,420,14,1,39000,39,39,39,9,840,9,840,39000,39,39000,39,848707,39,9484699,0
13210,419330,39000,39000,0,0,0,0,0,848707,39,419291,39,421,421,840,710,1,1000,402,421,421,421,420,420,23,1,39000,39,39,39,9,840,9,840,39000,39,39000,39,848707,39,9490955,0
13220,419716,39000,39000,0,0,0,0,0,848707,39,419677,39,422,422,841,1096,2,0,1060,422,422,422,420,420,0,1,39000,39,39,39,9,841,9,841,39000,39,39000,39,848707,39,9499856,0
13230,420105,39000,39000,0,0,0,0,0,848707,39,420066,39,422,422,841,1485,2,0,1060,422,422,422,420,420,10,1,39000,39,39,39,9,841,9,841,39000,39,39000,39,848707,39,9508780,0
13240,420485,39000,39000,0,0,0,0,0,848707,39,420446,39,422,422,842,866,1,1000,863,422,422,422,421,421,21,1,39000,39,39,39,9,842,9,842,39000,39,39000,39,848707,39,9517543,0
13250,420655,39000,39000,0,0,0,0,0,848707,39,420616,39,422,422,842,1036,2,1000,863,422,423,422,421,421,28,1,39000,39,39,39,9,842,9,842,39000,39,39000,39,848707,39,9521453,0
13260,421044,39000,39000,0,0,0,0,0,848707,39,421005,39,423,423,843,1425,2,0,1042,423,423,423,421,421,8,1,39000,39,39,39,9,843,9,843,39000,39,39000,39,848707,39,9530400,0
13270,421434,39000,39000,0,0,0,0,0,848707,39,421395,39,423,423,843,1815,2,0,1042,423,423,423,421,421,20,1,39000,39,39,39,9,843,9,843,39000,39,39000,39,848707,39,9539370,0
13280,421644,39000,39000,0,0,0,0,0,848707,39,421605,39,424,424,845,1026,2,0,1014,424,424,424,422,422,0,1,39000,39,39,39,9,845,9,845,39000,39,39000,39,848707,39,9544223,0
13290,422029,39000,39000,0,0,0,0,0,848707,39,421990,39,424,424,845,1411,2,0,1014,424,424,424,422,422,10,1,39000,39,39,39,9,845,9,845,39000,39,39000,39,848707,39,9553078,0
13300,422236,39000,39000,0,0,0,0,0,848707,39,422197,39,424,424,846,619,1,1000,452,424,424,424,423,423,20,1,39000,39,39,39,9,846,9,846,39000,39,39000,39,848707,39,9557862,0
13310,422582,39000,39000,0,0,0,0,0,848707,39,422543,39,424,424,846,965,1,1000,452,424,424,424,423,423,28,1,39000,39,39,39,9,846,9,846,39000,39,39000,39,848707,39,9565820,0
13320,422966,39000,39000,0,0,0,0,0,848707,39,422927,39,425,425,847,1349,2,0,1073,425,425,425,423,423,6,1,39000,39,39,39,9,847,9,847,39000,39,39000,39,848707,39,9574652,0
13330,423256,39000,39000,0,0,0,0,0,848707,39,423217,39,425,425,848,640,1,1000,634,425,425,425,424,424,16,1,39000,39,39,39,9,848,9,848,39000,39,39000,39,848707,39,9581345,0
13340,423561,39000,39000,0,0,0,0,0,848707,39,423522,39,425,425,848,945,1,1000,634,425,425,425,424,424,26,1,39000,39,39,39,9,848,9,848,39000,39,39000,39,848707,39,9588360,0
13350,423940,39000,39000,0,0,0,0,0,848707,39,423901,39,426,426,849,1324,2,0,1042,426,426,426,424,424,6,1,39000,39,39,39,9,849,9,849,39000,39,39000,39,848707,39,9597077,0
13360,424132,39000,39000,0,0,0,0,0,848707,39,424093,39,426,426,850,517,1,1000,505,426,426,426,425,425,16,1,39000,39,39,39,9,850,9,850,39000,39,39000,39,848707,39,9601539,0
13370,424520,39000,39000,0,0,0,0,0,848707,39,424481,39,426,426,850,905,1,1000,505,426,426,426,425,425,26,1,39000,39,39,39,9,850,9,850,39000,39,39000,39,848707,39,9610440,0
13380,424882,39000,39000,0,0,0,0,0,848707,39,424843,39,427,427,851,1267,2,0,1085,427,427,427,425,425,4,1,39000,39,39,39,9,851,9,851,39000,39,39000,39,848707,39,9618789,0
13390,425281,39000,39000,0,0,0,0,0,848707,39,425242,39,427,427,851,1666,2,0,1085,427,427,427,425,425,14,1,39000,39,39,39,9,851,9,851,39000,39,39000,39,848707,39,9627966,0
13400,425516,39000,39000,0,0,0,0,0,848707,39,425477,39,427,427,852,902,1,1000,889,427,427,427,426,426,24,1,39000,39,39,39,9,852,9,852,39000,39,39000,39,848707,39,9633371,0
13410,425891,39000,39000,0,0,0,0,0,848707,39,425852,39,428,428,853,1277,2,0,1002,428,428,428,426,426,6,1,39000,39,39,39,9,853,9,853,39000,39,39000,39,848707,39,9641996,0
13420,426284,39000,39000,0,0,0,0,0,848707,39,426245,39,428,428,853,1670,2,0,1002,428,428,428,426,426,16,1,39000,39,39,39,9,853,9,853,39000,39,39000,39,848707,39,9651035,0
13430,426483,39000,39000,0,0,0,0,0,848707,39,426444,39,428,428,854,870,1,1000,701,428,428,428,427,427,26,1,39000,39,39,39,9,854,9,854,39000,39,39000,39,848707,39,9655635,0
13440,426883,39000,39000,0,0,0,0,0,848707,39,426844,39,429,429,855,1270,2,0,1059,429,429,429,427,427,4,1,39000,39,39,39,9,855,9,855,39000,39,39000,39,848707,39,9664835,0
13450,427199,39000,39000,0,0,0,0,0,848707,39,427160,39,429,429,856,587,1,1000,581,429,429,429,428,428,14,1,39000,39,39,39,9,856,9,856,39000,39,39000,39,848707,39,9672126,0
13460,427442,39000,39000,0,0,0,0,0,848707,39,427403,39,429,429,856,830,1,1000,581,429,429,429,428,428,24,1,39000,39,39,39,9,856,9,856,39000,39,39000,39,848707,39,9677715,0
13470,427834,39000,39000,0,0,0,0,0,848707,39,427795,39,430,430,857,1222,2,0,1056,430,430,430,428,428,4,1,39000,39,39,39,9,857,9,857,39000,39,39000,39,848707,39,9686731,0
13480,428064,39000,39000,0,0,0,0,0,848707,39,428025,39,430,430,858,453,1,1000,450,430,430,430,429,429,14,1,39000,39,39,39,9,858,9,858,39000,39,39000,39,848707,39,9692044,0
13490,428421,39000,39000,0,0,0,0,0,848707,39,428382,39,430,430,858,810,1,1000,450,430,430,430,429,429,24,1,39000,39,39,39,9,858,9,858,39000,39,39000,39,848707,39,9700255,0
13500,428822,39000,39000,0,0,0,0,0,848707,39,428783,39,431,431,859,1211,2,0,1024,431,431,431,429,429,4,1,39000,39,39,39,9,859,9,859,39000,39,39000,39,848707,39,9709478,0
13510,429089,39000,39000,0,0,0,0,0,848707,39,429050,39,431,431,859,1478,2,0,1024,431,431,431,429,429,13,1,39000,39,39,39,9,859,9,859,39000,39,39000,39,848707,39,9715619,0
13520,429293,39000,39000,0,0,0,0,0,848707,39,429254,39,431,431,860,683,1,1000,661,431,431,431,430,430,24,1,39000,39,39,39,9,860,9,860,39000,39,39000,39,848707,39,9720334,0
13530,429637,39000,39000,0,0,0,0,0,848707,39,429598,39,431,431,860,1027,2,1000,661,431,432,431,430,430,32,1,39000,39,39,39,9,860,9,860,39000,39,39000,39,848707,39,9728246,0
13540,430019,39000,39000,0,0,0,0,0,848707,39,429980,39,432,432,861,1409,2,0,1030,432,432,432,430,430,10,1,39000,39,39,39,9,861,9,861,39000,39,39000,39,848707,39,9737032,0
13550,430217,39000,39000,0,0,0,0,0,848707,39,430178,39,432,432,862,608,1,1000,566,432,432,432,431,431,20,1,39000,39,39,39,9,862,9,862,39000,39,39000,39,848707,39,9741609,0
13560,430595,39000,39000,0,0,0,0,0,848707,39,430556,39,432,432,862,986,1,1000,566,432,432,432,431,431,30,1,39000,39,39,39,9,862,9,862,39000,39,39000,39,848707,39,9750326,0
13570,430981,39000,39000,0,0,0,0,0,848707,39,430942,39,433,433,863,1372,2,0,1055,433,433,433,431,431,8,1,39000,39,39,39,9,863,9,863,39000,39,39000,39,848707,39,9759181,0
13580,431371,39000,39000,0,0,0,0,0,848707,39,431332,39,433,433,863,1762,2,0,1055,433,433,433,431,431,18,1,39000,39,39,39,9,863,9,863,39000,39,39000,39,848707,39,9768174,0
13590,431567,39000,39000,0,0,0,0,0,848707,39,431528,39,433,433,864,959,1,1000,858,433,433,433,432,432,28,1,39000,39,39,39,9,864,9,864,39000,39,39000,39,848707,39,9772682,0
13600,431927,39000,39000,0,0,0,0,0,848707,39,431888,39,434,434,865,1319,2,0,1030,434,434,434,432,432,6,1,39000,39,39,39,9,865,9,865,39000,39,39000,39,848707,39,9780962,0
13610,432208,39000,39000,0,0,0,0,0,848707,39,432169,39,434,434,866,601,1,1000,595,434,434,434,433,433,16,1,39000,39,39,39,9,866,9,866,39000,39,39000,39,848707,39,9787448,0
13620,432521,39000,39000,0,0,0,0,0,848707,39,432482,39,434,434,866,914,1,1000,595,434,434,434,433,433,26,1,39000,39,39,39,9,866,9,866,39000,39,39000,39,848707,39,9794647,0
13630,432911,39000,39000,0,0,0,0,0,848707,39,432872,39,435,435,867,1304,2,0,1007,435,435,435,433,433,6,1,39000,39,39,39,9,867,9,867,39000,39,39000,39,848707,39,9803640,0
13640,433311,39000,39000,0,0,0,0,0,848707,39,433272,39,435,435,867,1704,2,0,1007,435,435,435,433,433,16,1,39000,39,39,39,9,867,9,867,39000,39,39000,39,848707,39,9812817,0
13650,433511,39000,39000,0,0,0,0,0,848707,39,433472,39,435,435,868,905,1,1000,725,435,435,435,434,434,26,1,39000,39,39,39,9,868,9,868,39000,39,39000,39,848707,39,9817440,0
13660,433900,39000,39000,0,0,0,0,0,848707,39,433861,39,436,436,869,1294,2,0,1082,436,436,436,434,434,4,1,39000,39,39,39,9,869,9,869,39000,39,39000,39,848707,39,9826387,0
13670,434208,39000,39000,0,0,0,0,0,848707,39,434169,39,436,436,870,603,1,1000,591,436,436,436,435,435,14,1,39000,39,39,39,9,870,9,870,39000,39,39000,39,848707,39,9833494,0
13680,434471,39000,39000,0,0,0,0,0,848707,39,434432,39,436,436,870,866,1,1000,591,436,436,436,435,435,24,1,39000,39,39,39,9,870,9,870,39000,39,39000,39,848707,39,9839543,0
13690,434857,39000,39000,0,0,0,0,0,848707,39,434818,39,437,437,871,1252,2,0,1069,437,437,437,435,435,4,1,39000,39,39,39,9,871,9,871,39000,39,39000,39,848707,39,9848421,0
13700,435259,39000,39000,0,0,0,0,0,848707,39,435220,39,437,437,871,1654,2,0,1069,437,437,437,435,435,14,1,39000,39,39,39,9,871,9,871,39000,39,39000,39,848707,39,9857690,0
13710,435560,39000,39000,0,0,0,0,0,848707,39,435521,39,437,437,872,956,1,1000,952,437,437,437,436,436,24,1,39000,39,39,39,9,872,9,872,39000,39,39000,39,848707,39,9864613,0
13720,435843,39000,39000,0,0,0,0,0,848707,39,435804,39,438,438,873,1239,2,0,1037,438,438,438,436,436,4,1,39000,39,39,39,9,873,9,873,39000,39,39000,39,848707,39,9871122,0
13730,436164,39000,39000,0,0,0,0,0,848707,39,436125,39,438,438,874,561,1,1000,550,438,438,438,437,437,14,1,39000,39,39,39,9,874,9,874,39000,39,39000,39,848707,39,9878528,0
13740,436450,39000,39000,0,0,0,0,0,848707,39,436411,39,438,438,874,847,1,1000,550,438,438,438,437,437,24,1,39000,39,39,39,9,874,9,874,39000,39,39000,39,848707,39,9885106,0
13750,436846,39000,39000,0,0,0,0,0,848707,39,436807,39,439,439,875,1243,2,0,1043,439,439,439,437,437,4,1,39000,39,39,39,9,875,9,875,39000,39,39000,39,848707,39,9894214,0
13760,437195,39000,39000,0,0,0,0,0,848707,39,437156,39,439,439,875,1592,2,0,1043,439,439,439,437,437,14,1,39000,39,39,39,9,875,9,875,39000,39,39000,39,848707,39,9902241,0
13770,437399,39000,39000,0,0,0,0,0,848707,39,437360,39,439,439,876,797,1,1000,791,439,439,439,438,438,24,1,39000,39,39,39,9,876,9,876,39000,39,39000,39,848707,39,9906956,0
13780,437793,39000,39000,0,0,0,0,0,848707,39,437754,39,440,440,877,1191,2,0,1018,440,440,440,438,438,4,1,39000,39,39,39,9,877,9,877,39000,39,39000,39,848707,39,9916018,0
13790,438181,39000,39000,0,0,0,0,0,848707,39,438142,39,440,440,877,1579,2,0,1018,440,440,440,438,438,14,1,39000,39,39,39,9,877,9,877,39000,39,39000,39,848707,39,9924942,0
13800,438391,39000,39000,0,0,0,0,0,848707,39,438352,39,440,440,878,790,1,1000,682,440,440,440,439,439,24,1,39000,39,39,39,9,878,9,878,39000,39,39000,39,848707,39,9929818,0
13810,438667,39000,39000,0,0,0,0,0,848707,39,438628,39,441,441,879,1066,2,0,1025,441,441,441,439,439,0,1,39000,39,39,39,9,879,9,879,39000,39,39000,39,848707,39,9936143,0
13820,439062,39000,39000,0,0,0,0,0,848707,39,439023,39,441,441,879,1461,2,0,1025,441,441,441,439,439,10,1,39000,39,39,39,9,879,9,879,39000,39,39000,39,848707,39,9945228,0
13830,439407,39000,39000,0,0,0,0,0,848707,39,439368,39,441,441,879,1806,2,0,1025,441,441,441,439,439,20,1,39000,39,39,39,9,879,9,879,39000,39,39000,39,848707,39,9953163,0
13840,439605,39000,39000,0,0,0,0,0,848707,39,439566,39,441,441,880,1005,2,1000,908,441,442,441,440,440,30,1,39000,39,39,39,9,880,9,880,39000,39,39000,39,848707,39,9957740,0
13850,439997,39000,39000,0,0,0,0,0,848707,39,439958,39,442,442,881,1397,2,0,1063,442,442,442,440,440,8,1,39000,39,39,39,9,881,9,881,39000,39,39000,39,848707,39,9966756,0
13860,440387,39000,39000,0,0,0,0,0,848707,39,440348,39,442,442,881,1787,2,0,1063,442,442,442,440,440,18,1,39000,39,39,39,9,881,9,881,39000,39,39000,39,848707,39,9975749,0
13870,440584,39000,39000,0,0,0,0,0,848707,39,440545,39,442,442,882,985,1,1000,791,442,442,442,441,441,28,1,39000,39,39,39,9,882,9,882,39000,39,39000,39,848707,39,9980280,0
13880,440980,39000,39000,0,0,0,0,0,848707,39,440941,39,443,443,883,1381,2,0,1046,443,443,443,441,441,8,1,39000,39,39,39,9,883,9,883,39000,39,39000,39,848707,39,9989388,0
13890,441279,39000,39000,0,0,0,0,0,848707,39,441240,39,443,443,884,681,1,1000,676,443,443,443,442,442,16,1,39000,39,39,39,9,884,9,884,39000,39,39000,39,848707,39,9996288,0
13900,441531,39000,39000,0,0,0,0,0,848707,39,441492,39,443,443,884,933,1,1000,676,443,443,443,442,442,28,1,39000,39,39,39,9,884,9,884,39000,39,39000,39,848707,39,10002084,0
13910,441930,39000,39000,0,0,0,0,0,848707,39,441891,39,444,444,885,1332,2,0,1011,444,444,444,442,442,8,1,39000,39,39,39,9,885,9,885,39000,39,39000,39,848707,39,10011261,0
13920,442162,39000,39000,0,0,0,0,0,848707,39,442123,39,444,444,886,565,1,1000,557,444,444,444,443,443,18,1,39000,39,39,39,9,886,9,886,39000,39,39000,39,848707,39,10016620,0
13930,442522,39000,39000,0,0,0,0,0,848707,39,442483,39,444,444,886,925,1,1000,557,444,444,444,443,443,28,1,39000,39,39,39,9,886,9,886,39000,39,39000,39,848707,39,10024900,0
13940,442913,39000,39000,0,0,0,0,0,848707,39,442874,39,445,445,887,1316,2,0,1080,445,445,445,443,443,6,1,39000,39,39,39,9,887,9,887,39000,39,39000,39,848707,39,10033893,0
13950,443260,39000,39000,0,0,0,0,0,848707,39,443221,39,445,445,887,1663,2,0,1080,445,445,445,443,443,14,1,39000,39,39,39,9,887,9,887,39000,39,39000,39,848707,39,10041874,0
13960,443551,39000,39000,0,0,0,0,0,848707,39,443512,39,445,445,888,955,1,1000,930,445,445,445,444,444,24,1,39000,39,39,39,9,888,9,888,39000,39,39000,39,848707,39,10048590,0
13970,443864,39000,39000,0,0,0,0,0,848707,39,443825,39,446,446,889,1268,2,0,1057,446,446,446,444,444,4,1,39000,39,39,39,9,889,9,889,39000,39,39000,39,848707,39,10055789,0
13980,444258,39000,39000,0,0,0,0,0,848707,39,444219,39,446,446,889,1662,2,0,1057,446,446,446,444,444,14,1,39000,39,39,39,9,889,9,889,39000,39,39000,39,848707,39,10064851,0
13990,444457,39000,39000,0,0,0,0,0,848707,39,444418,39,446,446,890,862,1,1000,829,446,446,446,445,445,24,1,39000,39,39,39,9,890,9,890,39000,39,39000,39,848707,39,10069451,0
14000,444848,39000,39000,0,0,0,0,0,848707,39,444809,39,447,447,891,1253,2,0,1019,447,447,447,445,445,4,1,39000,39,39,39,9,891,9,891,39000,39,39000,39,848707,39,10078444,0
14011,445238,39000,39000,0,0,0,0,0,848707,39,445199,39,447,447,891,1643,2,0,1019,447,447,447,445,445,14,1,39000,39,39,39,9,891,9,891,39000,39,39000,39,848707,39,10087437,0
14020,445395,39000,39000,0,0,0,0,0,848707,39,445356,39,447,447,892,801,1,1000,732,447,447,447,446,446,24,1,39000,39,39,39,9,892,9,892,39000,39,39000,39,848707,39,10091048,0
14030,445786,39000,39000,0,0,0,0,0,848707,39,445747,39,448,448,893,1192,2,0,1081,448,448,448,446,446,2,1,39000,39,39,39,9,893,9,893,39000,39,39000,39,848707,39,10100041,0
14040,446176,39000,39000,0,0,0,0,0,848707,39,446137,39,448,448,893,1582,2,0,1081,448,448,448,446,446,12,1,39000,39,39,39,9,893,9,893,39000,39,39000,39,848707,39,10109011,0
14050,446376,39000,39000,0,0,0,0,0,848707,39,446337,39,448,448,894,783,1,1000,603,448,448,448,447,447,22,1,39000,39,39,39,9,894,9,894,39000,39,39000,39,848707,39,10113657,0
14060,446757,39000,39000,0,0,0,0,0,848707,39,446718,39,449,449,895,1164,2,0,1037,449,449,449,447,447,2,1,39000,39,39,39,9,895,9,895,39000,39,39000,39,848707,39,10122397,0
14070,447152,39000,39000,0,0,0,0,0,848707,39,447113,39,449,449,895,1559,2,0,1037,449,449,449,447,447,12,1,39000,39,39,39,9,895,9,895,39000,39,39000,39,848707,39,10131482,0
14080,447495,39000,39000,0,0,0,0,0,848707,39,447456,39,449,449,895,1902,2,0,1037,449,449,449,447,447,22,1,39000,39,39,39,9,895,9,895,39000,39,39000,39,848707,39,10139371,0
14090,447697,39000,39000,0,0,0,0,0,848707,39,447658,39,450,450,897,1105,2,0,1021,450,450,450,448,448,2,1,39000,39,39,39,9,897,9,897,39000,39,39000,39,848707,39,10144040,0
14100,448088,39000,39000,0,0,0,0,0,848707,39,448049,39,450,450,897,1496,2,0,1021,450,450,450,448,448,12,1,39000,39,39,39,9,897,9,897,39000,39,39000,39,848707,39,10153033,0
14110,448285,39000,39000,0,0,0,0,0,848707,39,448246,39,450,450,898,694,1,1000,497,450,450,450,449,449,21,1,39000,39,39,39,9,898,9,898,39000,39,39000,39,848707,39,10157587,0
14120,448672,39000,39000,0,0,0,0,0,848707,39,448633,39,451,451,899,1081,2,0,1048,451,451,451,449,449,0,1,39000,39,39,39,9,899,9,899,39000,39,39000,39,848707,39,10166511,0
14130,449057,39000,39000,0,0,0,0,0,848707,39,449018,39,451,451,899,1466,2,0,1048,451,451,451,449,449,10,1,39000,39,39,39,9,899,9,899,39000,39,39000,39,848707,39,10175343,0
14141,449351,39000,39000,0,0,0,0,0,848707,39,449312,39,451,451,900,761,1,1000,747,451,451,451,450,450,20,1,39000,39,39,39,9,900,9,900,39000,39,39000,39,848707,39,10182128,0
14150,449618,39000,39000,0,0,0,0,0,848707,39,449579,39,451,451,900,1028,2,1000,747,451,452,451,450,450,28,1,39000,39,39,39,9,900,9,900,39000,39,39000,39,848707,39,10188269,0
14160,450007,39000,39000,0,0,0,0,0,848707,39,449968,39,452,452,901,1417,2,0,1030,452,452,452,450,450,10,1,39000,39,39,39,9,901,9,901,39000,39,39000,39,848707,39,10197239,0
14170,450205,39000,39000,0,0,0,0,0,848707,39,450166,39,452,452,902,616,1,1000,605,452,452,452,451,451,20,1,39000,39,39,39,9,902,9,902,39000,39,39000,39,848707,39,10201793,0
14180,450597,39000,39000,0,0,0,0,0,848707,39,450558,39,452,452,902,1008,2,1000,605,452,453,452,451,451,30,1,39000,39,39,39,9,902,9,902,39000,39,39000,39,848707,39,10210809,0
14190,450980,39000,39000,0,0,0,0,0,848707,39,450941,39,453,453,903,1391,2,0,1071,453,453,453,451,451,8,1,39000,39,39,39,9,903,9,903,39000,39,39000,39,848707,39,10219618,0
